State,Location,Latitude,Longitude
Uttar Pradesh,Amethi,28.02,81.05
Uttar Pradesh,Amroha,28.90,78.47
Uttar Pradesh,Anandnagar,27.10,83.27
Uttar Pradesh,Antu,26.06,81.90
Uttar Pradesh,Anupshahr,28.36,78.27
Uttar Pradesh,Aonla,28.27,79.17
Uttar Pradesh,Araul,26.92,80.03
Uttar Pradesh,Asalatganj,26.68,79.85
Uttar Pradesh,Atarra,25.29,80.57
Uttar Pradesh,Atrauli,28.03,78.29
Uttar Pradesh,Atraulia,26.33,82.95
Uttar Pradesh,Auraiya,26.65,79.43
Uttar Pradesh,Auras,26.91,80.51
Uttar Pradesh,Ayodhya,26.80,82.20
Uttar Pradesh,Azamgarh,26.07,83.18
Uttar Pradesh,Azizpur,26.98,79.22
Uttar Pradesh,Baberu,25.55,80.70
Uttar Pradesh,Babina,25.24,78.47
Uttar Pradesh,Babrala,28.26,78.41
Uttar Pradesh,Babugarh,28.72,77.85
Uttar Pradesh,Bachhraon,28.93,78.23
Uttar Pradesh,Bachhrawan,26.47,81.12
Uttar Pradesh,Baghpat,28.95,77.22
Uttar Pradesh,Baghra,29.47,77.58
Uttar Pradesh,Bah,26.87,78.59
Uttar Pradesh,Baheri,28.77,79.50
Uttar Pradesh,Bahjoi,28.40,78.63
Uttar Pradesh,Bahraich,27.80,81.52
Uttar Pradesh,Bahraigh,27.57,81.59
Uttar Pradesh,Bahsuma,29.20,77.97
Uttar Pradesh,Bahua,25.84,80.62
Uttar Pradesh,Bajna,27.90,77.68
Uttar Pradesh,Bakewar,26.66,79.18
Uttar Pradesh,Baksar,28.77,78.02
Uttar Pradesh,Balamau,27.17,80.35
Uttar Pradesh,Baldeo,27.42,77.82
Uttar Pradesh,Baldev,27.41,77.82
Uttar Pradesh,Ballia,25.83,84.17
Uttar Pradesh,Balrampur,27.43,82.40
Uttar Pradesh,Banat,29.46,77.35
Uttar Pradesh,Banbasa,28.99,80.08
Uttar Pradesh,Banda,25.50,80.50
Uttar Pradesh,Bangarmau,26.89,80.21
Uttar Pradesh,Bansdih,25.88,84.22
Uttar Pradesh,Bansgaon,26.55,83.35
Uttar Pradesh,Bansi,27.18,82.93
Uttar Pradesh,Banthra,27.92,79.82
Uttar Pradesh,Bara Banki,26.94,81.33
Uttar Pradesh,Baragaon,25.48,78.71
Uttar Pradesh,Baraut,29.10,77.26
Uttar Pradesh,Bareilly,28.42,79.38
Uttar Pradesh,Barhalganj,26.28,83.50
Uttar Pradesh,Barkhera,28.45,79.80
Uttar Pradesh,Barkhera Kalan,28.45,79.81
Uttar Pradesh,Barokhar,24.92,81.97
Uttar Pradesh,Barsana,27.65,77.38
Uttar Pradesh,Barwar,25.51,79.14
Uttar Pradesh,Basti,26.83,82.78
Uttar Pradesh,Behat,30.17,77.61
Uttar Pradesh,Bela,25.92,82.00
Uttar Pradesh,Belthara,26.13,83.89
Uttar Pradesh,Beniganj,27.29,80.44
Uttar Pradesh,Beswan,27.64,77.88
Uttar Pradesh,Bewar,27.22,79.30
Uttar Pradesh,Bhadarsa,26.66,82.12
Uttar Pradesh,Bhadohi,25.40,82.57
Uttar Pradesh,Bhagwantnagar,26.22,80.76
Uttar Pradesh,Bharatpura,25.23,78.97
Uttar Pradesh,Bhargain,27.62,79.14
Uttar Pradesh,Bharthana,26.75,79.22
Uttar Pradesh,Bharwari,25.56,81.49
Uttar Pradesh,Bhaupur,26.92,79.22
Uttar Pradesh,Bhimtal,29.34,79.56
Uttar Pradesh,Bhinga,27.70,81.93
Uttar Pradesh,Bhognipur,26.24,79.80
Uttar Pradesh,Bhongaon,27.26,79.18
Uttar Pradesh,Bidhnu,26.33,80.28
Uttar Pradesh,Bidhuna,26.80,79.51
Uttar Pradesh,Bighapur,26.35,80.68
Uttar Pradesh,Bighapur Khurd,26.35,80.66
Uttar Pradesh,Bijnor,29.42,78.52
Uttar Pradesh,Bikapur,26.60,82.13
Uttar Pradesh,Bilari,28.62,78.80
Uttar Pradesh,Bilariaganj,26.20,83.23
Uttar Pradesh,Bilaspur,28.89,79.27
Uttar Pradesh,Bilgram,27.18,80.03
Uttar Pradesh,Bilhaur,26.84,80.06
Uttar Pradesh,Bilsanda,28.24,79.95
Uttar Pradesh,Bilsi,28.13,78.91
Uttar Pradesh,Bilthra,26.13,83.89
Uttar Pradesh,Binauli,29.09,77.40
Uttar Pradesh,Binaur,26.38,80.17
Uttar Pradesh,Bindki,26.04,80.58
Uttar Pradesh,Birdpur,27.38,83.12
Uttar Pradesh,Birpur,26.53,86.25
Uttar Pradesh,Bisalpur,28.29,79.80
Uttar Pradesh,Bisanda Buzurg,25.42,80.62
Uttar Pradesh,Bisauli,28.31,78.94
Uttar Pradesh,Bisenda Buzurg,25.40,80.62
Uttar Pradesh,Bishunpur Urf Maharajganj,26.26,83.12
Uttar Pradesh,Biswan,27.50,81.00
Uttar Pradesh,Bithur,26.61,80.27
Uttar Pradesh,Budaun,28.12,78.98
Uttar Pradesh,Budhana,29.29,77.48
Uttar Pradesh,Bulandshahr,28.42,77.83
Uttar Pradesh,Captainganj,26.93,83.71
Uttar Pradesh,Chail,25.43,81.63
Uttar Pradesh,Chakia,25.05,83.22
Uttar Pradesh,Chandauli,25.26,83.27
Uttar Pradesh,Chandausi,28.45,78.77
Uttar Pradesh,Chandpur,29.13,78.27
Uttar Pradesh,Chanduasi,28.45,78.78
Uttar Pradesh,Charkhari,25.40,79.75
Uttar Pradesh,Charthawal,29.55,77.59
Uttar Pradesh,Chhaprauli,29.21,77.17
Uttar Pradesh,Chharra,27.92,78.40
Uttar Pradesh,Chhata,27.72,77.51
Uttar Pradesh,Chhibramau,27.15,79.50
Uttar Pradesh,Chhitauni,27.12,83.98
Uttar Pradesh,Chhutmalpur,30.03,77.75
Uttar Pradesh,Chillupar,26.28,83.51
Uttar Pradesh,Chirgaon,25.57,78.81
Uttar Pradesh,Chitrakoot,25.21,81.09
Uttar Pradesh,Chitrakoot Dham,25.20,80.90
Uttar Pradesh,Chopan,24.52,83.02
Uttar Pradesh,Chunar,25.13,82.88
Uttar Pradesh,Churk,24.65,83.10
Uttar Pradesh,Colonelganj,27.13,81.70
Uttar Pradesh,Dadri,28.55,77.55
Uttar Pradesh,Dalmau,26.06,81.03
Uttar Pradesh,Dankaur,28.35,77.56
Uttar Pradesh,Daraganj,25.43,81.88
Uttar Pradesh,Daranagar,25.68,81.35
Uttar Pradesh,Dasna,28.68,77.52
Uttar Pradesh,Dataganj,28.03,79.41
Uttar Pradesh,Daurala,29.11,77.70
Uttar Pradesh,Dayal Bagh,27.22,78.01
Uttar Pradesh,Deoband,29.70,77.68
Uttar Pradesh,Deogarh,24.53,78.24
Uttar Pradesh,Deoranian,28.63,79.48
Uttar Pradesh,Deoria,26.67,83.75
Uttar Pradesh,Derapur,26.42,79.80
Uttar Pradesh,Dewa,27.04,81.17
Uttar Pradesh,Dhampur,29.31,78.51
Uttar Pradesh,Dhanaura,28.96,78.26
Uttar Pradesh,Dhanghata,26.55,83.01
Uttar Pradesh,Dharau,26.38,79.97
Uttar Pradesh,Dhaurahra,28.00,81.09
Uttar Pradesh,Dibai,28.21,78.26
Uttar Pradesh,Divrasai,26.82,79.15
Uttar Pradesh,Dohrighat,26.27,83.51
Uttar Pradesh,Domariaganj,27.22,82.67
Uttar Pradesh,Dostpur,26.27,82.47
Uttar Pradesh,Dudhi,24.21,83.24
Uttar Pradesh,Etah,27.50,78.75
Uttar Pradesh,Etawah,26.75,79.25
Uttar Pradesh,Etmadpur,27.24,78.20
Uttar Pradesh,Faizabad,26.75,82.00
Uttar Pradesh,Farah,27.32,77.76
Uttar Pradesh,Faridnagar,28.77,77.63
Uttar Pradesh,Faridpur,28.21,79.54
Uttar Pradesh,Farrukhabad,27.50,79.50
Uttar Pradesh,Fatehabad,27.03,78.30
Uttar Pradesh,Fatehganj West,28.47,79.31
Uttar Pradesh,Fatehgarh,27.36,79.63
Uttar Pradesh,Fatehpur,25.75,80.75
Uttar Pradesh,Fatehpur Chaurasi,26.79,80.27
Uttar Pradesh,Fatehpur Sikri,27.09,77.66
Uttar Pradesh,Firozabad,27.20,78.43
Uttar Pradesh,Fyzabad,26.78,82.15
Uttar Pradesh,Gahlon,26.53,79.97
Uttar Pradesh,Gahmar,25.50,83.82
Uttar Pradesh,Gaini,28.21,79.16
Uttar Pradesh,Gajraula,28.85,78.24
Uttar Pradesh,Gangoh,29.78,77.26
Uttar Pradesh,Ganj Dundawara,27.73,78.94
Uttar Pradesh,Ganj Dundwara,27.73,78.94
Uttar Pradesh,Ganj Muradabad,26.96,80.18
Uttar Pradesh,Garautha,25.57,79.30
Uttar Pradesh,Garhi Pukhta,29.55,77.31
Uttar Pradesh,Garhmuktesar,28.79,78.10
Uttar Pradesh,Garhwa,24.18,83.82
Uttar Pradesh,Gauriganj,26.21,81.69
Uttar Pradesh,Gautam Buddha Nagar,28.36,77.55
Uttar Pradesh,Gawan,28.42,78.35
Uttar Pradesh,Ghatampur,26.15,80.17
Uttar Pradesh,Ghaziabad,28.67,77.44
Uttar Pradesh,Ghazipur,25.58,83.59
Uttar Pradesh,Ghiror,27.19,78.79
Uttar Pradesh,Ghorawal,24.75,82.78
Uttar Pradesh,Ghosi,26.11,83.54
Uttar Pradesh,Gohand,25.70,79.55
Uttar Pradesh,Gokul,27.44,77.72
Uttar Pradesh,Gola Bazar,26.34,83.35
Uttar Pradesh,Gola Gokarannath,28.08,80.47
Uttar Pradesh,Gonda,27.19,81.97
Uttar Pradesh,Gopamau,27.53,80.29
Uttar Pradesh,Gorakhpur,26.92,83.25
Uttar Pradesh,Gosainganj,26.77,81.12
Uttar Pradesh,Goshainganj,26.57,82.38
Uttar Pradesh,Govardhan,27.50,77.46
Uttar Pradesh,Greater Noida,28.50,77.54
Uttar Pradesh,Gulaothi,28.59,77.79
Uttar Pradesh,Gunnaur,28.24,78.44
Uttar Pradesh,Gursahaiganj,27.12,79.73
Uttar Pradesh,Gursarai,25.62,79.18
Uttar Pradesh,Gyanpur,25.33,82.47
Uttar Pradesh,Haldaur,29.29,78.28
Uttar Pradesh,Hamirpur,25.75,80.00
Uttar Pradesh,Handia,25.36,82.19
Uttar Pradesh,Hapur,28.73,77.78
Uttar Pradesh,Haraipur,26.90,79.70
Uttar Pradesh,Haraiya,26.79,82.46
Uttar Pradesh,Harchandpur,26.36,81.17
Uttar Pradesh,Hardoi,27.42,80.25
Uttar Pradesh,Harduaganj,27.94,78.16
Uttar Pradesh,Hasanpur,28.72,78.28
Uttar Pradesh,Hastinapur,29.16,78.01
Uttar Pradesh,Hata,26.74,83.75
Uttar Pradesh,Hathras,27.60,78.05
Uttar Pradesh,Hulas,29.69,77.36
Uttar Pradesh,Ibrahimpur,26.01,83.17
Uttar Pradesh,Iglas,27.71,77.94
Uttar Pradesh,Ikauna,27.53,81.97
Uttar Pradesh,Indergarh,26.94,79.67
Uttar Pradesh,Indragarh,29.91,74.32
Uttar Pradesh,Islamnagar,28.33,78.73
Uttar Pradesh,Itaunja,27.08,80.90
Uttar Pradesh,Itimadpur,27.24,78.20
Uttar Pradesh,Jagdishpur,26.75,80.55
Uttar Pradesh,Jagnair,26.86,77.60
Uttar Pradesh,Jahanabad,28.63,79.72
Uttar Pradesh,Jahangirabad,28.41,78.11
Uttar Pradesh,Jahangirpur,28.18,77.71
Uttar Pradesh,Jainpur,26.15,83.34
Uttar Pradesh,Jais,26.26,81.55
Uttar Pradesh,Jalalabad,29.62,77.44
Uttar Pradesh,Jalali,27.87,78.25
Uttar Pradesh,Jalalpur,26.31,82.74
Uttar Pradesh,Jalaun,26.00,79.50
Uttar Pradesh,Jalesar,27.47,78.30
Uttar Pradesh,Janghai,25.55,82.32
Uttar Pradesh,Jansath,29.33,77.85
Uttar Pradesh,Jarwa,27.65,82.52
Uttar Pradesh,Jarwal,27.16,81.54
Uttar Pradesh,Jasrana,27.24,78.65
Uttar Pradesh,Jaswantnagar,26.88,78.90
Uttar Pradesh,Jaunpur,25.75,82.75
Uttar Pradesh,Jewar,28.12,77.56
Uttar Pradesh,Jhajhar,27.86,75.28
Uttar Pradesh,Jhalu,29.34,78.23
Uttar Pradesh,Jhansi,25.50,78.50
Uttar Pradesh,Jhinjhak,26.56,79.73
Uttar Pradesh,Jhinjhana,29.52,77.22
Uttar Pradesh,Jhusi,25.44,81.91
Uttar Pradesh,Jiyanpur,26.15,83.33
Uttar Pradesh,Jyotiba Phule Nagar,28.77,78.34
Uttar Pradesh,Kabrai,25.40,80.00
Uttar Pradesh,Kachhwa,25.21,82.71
Uttar Pradesh,Kadaura,25.99,79.84
Uttar Pradesh,Kadipur,26.17,82.37
Uttar Pradesh,Kagarol,27.02,77.85
Uttar Pradesh,Kaimganj,27.55,79.34
Uttar Pradesh,Kairana,29.40,77.21
Uttar Pradesh,Kakori,26.87,80.79
Uttar Pradesh,Kakrala,27.89,79.19
Uttar Pradesh,Kalinagar,28.62,80.08
Uttar Pradesh,Kalpi,26.12,79.73
Uttar Pradesh,Kalyanpur,26.52,80.25
Uttar Pradesh,Kamalganj,27.26,79.63
Uttar Pradesh,Kampil,27.61,79.28
Uttar Pradesh,Kandhla,29.32,77.27
Uttar Pradesh,Kannauj,27.02,79.68
Uttar Pradesh,Kanpur,26.47,80.35
Uttar Pradesh,Kanpur Dehat,26.42,79.99
Uttar Pradesh,Kant,27.81,79.79
Uttar Pradesh,Kanth,29.06,78.63
Uttar Pradesh,Kaptanganj,26.93,83.72
Uttar Pradesh,Kara,25.70,81.35
Uttar Pradesh,Karari,25.45,81.43
Uttar Pradesh,Karbigwan,26.20,80.50
Uttar Pradesh,Karchana,25.28,81.93
Uttar Pradesh,Karhal,27.00,78.94
Uttar Pradesh,Kasganj,27.81,78.65
Uttar Pradesh,Katra,27.51,82.03
Uttar Pradesh,Kausani,29.84,79.60
Uttar Pradesh,Kemri,28.81,79.20
Uttar Pradesh,Khada,27.18,83.88
Uttar Pradesh,Khaga,25.77,81.10
Uttar Pradesh,Khailar,25.35,78.53
Uttar Pradesh,Khair,27.94,77.84
Uttar Pradesh,Khairabad,27.53,80.75
Uttar Pradesh,Khalilabad,26.77,83.07
Uttar Pradesh,Khanpur,28.53,78.07
Uttar Pradesh,Kharela,25.54,79.81
Uttar Pradesh,Khargupur,27.38,81.99
Uttar Pradesh,Kharkhauda,28.84,77.74
Uttar Pradesh,Khatauli,29.28,77.73
Uttar Pradesh,Khekra,28.87,77.28
Uttar Pradesh,Kheri,28.12,80.72
Uttar Pradesh,Khudaganj,28.15,79.71
Uttar Pradesh,Khurja,28.25,77.86
Uttar Pradesh,Khutar,28.20,80.27
Uttar Pradesh,Kirakat,25.64,82.92
Uttar Pradesh,Kiraoli,27.14,77.79
Uttar Pradesh,Kiratpur,29.51,78.21
Uttar Pradesh,Kishanpur,25.64,81.02
Uttar Pradesh,Kishanpur baral,29.20,77.28
Uttar Pradesh,Kishni,27.02,79.26
Uttar Pradesh,Kithor,28.87,77.94
Uttar Pradesh,Konch,25.99,79.15
Uttar Pradesh,Kopaganj,26.02,83.57
Uttar Pradesh,Kosi,27.79,77.44
Uttar Pradesh,Kota,24.45,83.13
Uttar Pradesh,Kotra,25.81,79.31
Uttar Pradesh,Kuchesar,28.68,77.95
Uttar Pradesh,Kudarkot,26.82,79.40
Uttar Pradesh,Kulpahar,25.32,79.64
Uttar Pradesh,Kunda,25.72,81.51
Uttar Pradesh,Kundarkhi,28.68,78.79
Uttar Pradesh,Kundarki,28.68,78.79
Uttar Pradesh,Kurara,25.98,79.99
Uttar Pradesh,Kurebhar,26.43,82.12
Uttar Pradesh,Kushinagar,26.74,83.89
Uttar Pradesh,Kusmara,27.12,79.28
Uttar Pradesh,Kuthaund,26.37,79.42
Uttar Pradesh,Laharpur,27.71,80.90
Uttar Pradesh,Lakhimpur,27.95,80.78
Uttar Pradesh,Lakhna,26.65,79.15
Uttar Pradesh,Lalganj,25.93,81.70
Uttar Pradesh,Lalitpur,24.50,78.50
Uttar Pradesh,Lambhua,26.15,82.21
Uttar Pradesh,Lar,26.20,83.97
Uttar Pradesh,Lawar,29.12,77.77
Uttar Pradesh,Lawar Khas,29.11,77.78
Uttar Pradesh,Loni,28.75,77.29
Uttar Pradesh,Lucknow,26.84,80.92
Uttar Pradesh,Machhali Shahar,25.68,82.42
Uttar Pradesh,Machhlishahr,25.69,82.41
Uttar Pradesh,Madhoganj,27.12,80.14
Uttar Pradesh,Madhogarh,26.28,79.19
Uttar Pradesh,Maghar,26.76,83.13
Uttar Pradesh,Mahaban,27.43,77.74
Uttar Pradesh,Maharajganj,27.17,83.51
Uttar Pradesh,Mahmudabad,27.29,81.12
Uttar Pradesh,Mahoba,25.29,79.87
Uttar Pradesh,Maholi,27.66,80.47
Uttar Pradesh,Mahrajganj,26.27,83.12
Uttar Pradesh,Mahroni,24.59,78.73
Uttar Pradesh,Mahul,26.13,82.82
Uttar Pradesh,Mailani,28.29,80.34
Uttar Pradesh,Mainpuri,27.17,79.00
Uttar Pradesh,Majhupur,27.03,79.42
Uttar Pradesh,Makanpur,26.90,79.98
Uttar Pradesh,Malasa,26.27,79.94
Uttar Pradesh,Malihabad,26.92,80.71
Uttar Pradesh,Mandawar,29.49,78.13
Uttar Pradesh,Maniar,25.99,84.17
Uttar Pradesh,Manikpur,25.06,81.10
Uttar Pradesh,Manjhanpur,25.53,81.38
Uttar Pradesh,Mankapur,27.05,82.23
Uttar Pradesh,Marahra,27.74,78.57
Uttar Pradesh,Mariahu,25.60,82.60
Uttar Pradesh,Mataundh,25.44,80.16
Uttar Pradesh,Mathura,27.63,77.58
Uttar Pradesh,Mau,26.03,83.51
Uttar Pradesh,Mau Aima,25.70,81.92
Uttar Pradesh,Mau Aimma,25.70,81.92
Uttar Pradesh,Maudaha,25.68,80.11
Uttar Pradesh,Mauranwan,26.43,80.88
Uttar Pradesh,Maurawan,26.43,80.88
Uttar Pradesh,Mawana,29.10,77.92
Uttar Pradesh,Mawar,26.30,79.92
Uttar Pradesh,Meerut,28.92,77.68
Uttar Pradesh,Mehdawal,26.98,83.12
Uttar Pradesh,Mehnagar,25.88,83.12
Uttar Pradesh,Mehndawal,26.98,83.11
Uttar Pradesh,Milak,28.61,79.17
Uttar Pradesh,Milkipur,26.60,81.91
Uttar Pradesh,Miranpur,29.29,77.95
Uttar Pradesh,Miranpur Katra,28.03,79.67
Uttar Pradesh,Mirganj,28.54,79.21
Uttar Pradesh,Mirzapur,25.14,82.57
Uttar Pradesh,Misrikh,27.43,80.53
Uttar Pradesh,Mohan,26.78,80.67
Uttar Pradesh,Mohanpur,28.25,80.24
Uttar Pradesh,Moradabad,28.85,78.80
Uttar Pradesh,Moth,25.73,78.95
Uttar Pradesh,Mubarakpur,26.09,83.29
Uttar Pradesh,Mughal Sarai,25.28,83.12
Uttar Pradesh,Muhammadabad,25.62,83.76
Uttar Pradesh,Mukteshwar,29.47,79.65
Uttar Pradesh,Mungra Badshahpur,25.65,82.18
Uttar Pradesh,Munsyari,30.07,80.24
Uttar Pradesh,Muradabad,28.84,78.78
Uttar Pradesh,Muradnagar,28.78,77.50
Uttar Pradesh,Mursan,27.58,77.94
Uttar Pradesh,Musafir-Khana,26.38,81.80
Uttar Pradesh,Musafirkhana,26.45,81.80
Uttar Pradesh,Muzaffarnagar,29.45,77.58
Uttar Pradesh,Nadigaon,26.11,79.02
Uttar Pradesh,Nagina,29.44,78.44
Uttar Pradesh,Nagla,29.01,79.51
Uttar Pradesh,Nagram,26.62,81.14
Uttar Pradesh,Najibabad,29.61,78.34
Uttar Pradesh,Nakur,29.92,77.30
Uttar Pradesh,Nanauta,29.71,77.42
Uttar Pradesh,Nandgaon,27.71,77.39
Uttar Pradesh,Nanpara,27.86,81.50
Uttar Pradesh,Narauli,28.49,78.71
Uttar Pradesh,Naraura,28.20,78.39
Uttar Pradesh,Narora,28.20,78.38
Uttar Pradesh,Naugama,27.70,79.65
Uttar Pradesh,Naurangpur,27.17,79.78
Uttar Pradesh,Nautanwa,27.43,83.42
Uttar Pradesh,Nawabganj,26.93,81.20
Uttar Pradesh,Newara,27.77,79.28
Uttar Pradesh,Nichlaul,27.31,83.73
Uttar Pradesh,Nigoh,26.75,79.15
Uttar Pradesh,Nihtaur,29.32,78.39
Uttar Pradesh,Niwari,28.88,77.54
Uttar Pradesh,Nizamabad,26.05,83.06
Uttar Pradesh,Noida,28.58,77.33
Uttar Pradesh,Nurpur,29.15,78.41
Uttar Pradesh,Obra,24.42,82.99
Uttar Pradesh,Orai,25.99,79.45
Uttar Pradesh,Oran,25.37,80.74
Uttar Pradesh,Pachperwa,27.51,82.64
Uttar Pradesh,Padrauna,26.90,83.98
Uttar Pradesh,Pahasu,28.17,78.06
Uttar Pradesh,Paigaon,27.78,77.53
Uttar Pradesh,Pali,24.49,78.42
Uttar Pradesh,Palia Kalan,28.43,80.58
Uttar Pradesh,Paras Rampur,31.32,75.67
Uttar Pradesh,Parichha,25.51,78.76
Uttar Pradesh,Parichhatgarh,28.98,77.93
Uttar Pradesh,Parshadepur,26.07,81.49
Uttar Pradesh,Pathakpura,26.84,78.74
Uttar Pradesh,Patiali,27.69,79.00
Uttar Pradesh,Patti,25.92,82.20
Uttar Pradesh,Pawayan,28.07,80.10
Uttar Pradesh,Payagpur,27.40,81.80
Uttar Pradesh,Phalauda,29.19,77.83
Uttar Pradesh,Phaphamau,25.53,81.87
Uttar Pradesh,Phaphund,26.60,79.46
Uttar Pradesh,Phariha,27.32,78.47
Uttar Pradesh,Pheona,29.08,78.35
Uttar Pradesh,Phulpur,25.55,82.09
Uttar Pradesh,Pichhaura,26.33,79.32
Uttar Pradesh,Pihani,27.62,80.20
Uttar Pradesh,Pilibhit,28.63,79.80
Uttar Pradesh,Pilkhua,28.71,77.66
Uttar Pradesh,Pilkhuwa,28.71,77.65
Uttar Pradesh,Pinahat,26.88,78.38
Uttar Pradesh,Pipraich,26.83,83.53
Uttar Pradesh,Pipri,24.18,83.00
Uttar Pradesh,Pratapgarh,25.75,81.75
Uttar Pradesh,Prayagraj,25.42,81.88
Uttar Pradesh,Pukhrayan,26.22,79.84
Uttar Pradesh,Puranpur,28.51,80.15
Uttar Pradesh,Purmafi,29.55,77.27
Uttar Pradesh,Purwa,26.46,80.77
Uttar Pradesh,Qadirganj,27.78,79.07
Uttar Pradesh,Rabupura,28.25,77.60
Uttar Pradesh,Radha Kund,27.52,77.49
Uttar Pradesh,Radhakund,27.52,77.49
Uttar Pradesh,Raebareli,26.23,81.23
Uttar Pradesh,Rajapur,25.39,81.15
Uttar Pradesh,Ramkola,26.90,83.84
Uttar Pradesh,Ramnagar,25.27,83.03
Uttar Pradesh,Rampur,28.81,79.03
Uttar Pradesh,Rampura,26.35,79.18
Uttar Pradesh,Ranipur,25.25,79.06
Uttar Pradesh,Ranipur Barsi,29.90,77.22
Uttar Pradesh,Rasra,25.86,83.85
Uttar Pradesh,Rasulabad,26.74,80.49
Uttar Pradesh,Rath,25.59,79.57
Uttar Pradesh,Raya,27.56,77.79
Uttar Pradesh,Rehar,29.37,78.77
Uttar Pradesh,Renukoot,24.20,83.03
Uttar Pradesh,Renukut,24.22,83.04
Uttar Pradesh,Reoti,25.85,84.38
Uttar Pradesh,Reotipur,25.55,83.72
Uttar Pradesh,Richha,28.69,79.52
Uttar Pradesh,Robertsganj,24.69,83.07
Uttar Pradesh,Rudarpur,26.44,83.61
Uttar Pradesh,Rudauli,26.75,81.75
Uttar Pradesh,Rura,26.49,79.90
Uttar Pradesh,Sabalpur,27.18,79.42
Uttar Pradesh,Sachendi,26.37,80.11
Uttar Pradesh,Sadabad,27.44,78.04
Uttar Pradesh,Sadat,25.67,83.30
Uttar Pradesh,Safipur,26.74,80.34
Uttar Pradesh,Saharanpur,29.90,77.68
Uttar Pradesh,Sahaspur,29.12,78.62
Uttar Pradesh,Sahaswan,28.07,78.75
Uttar Pradesh,Sahawar,27.80,78.83
Uttar Pradesh,Sahibabad,28.68,77.40
Uttar Pradesh,Sahpau,27.44,78.14
Uttar Pradesh,Saidpur,25.54,83.22
Uttar Pradesh,Sakhanu,27.95,79.23
Uttar Pradesh,Sakit,27.43,78.78
Uttar Pradesh,Salempur,26.30,83.92
Uttar Pradesh,Salon,26.03,81.45
Uttar Pradesh,Sambhal,28.58,78.57
Uttar Pradesh,Samthar,25.84,78.91
Uttar Pradesh,Sandi,27.29,79.95
Uttar Pradesh,Sandila,27.07,80.51
Uttar Pradesh,Sant Kabir Nagar,26.79,83.03
Uttar Pradesh,Sant Ravi Das Nagar,25.36,82.43
Uttar Pradesh,Sarai Akil,25.38,81.51
Uttar Pradesh,Sarai Ekdil,26.74,79.09
Uttar Pradesh,Sarai Mir,26.03,82.92
Uttar Pradesh,Sarauli,28.49,79.09
Uttar Pradesh,Sardhana,29.15,77.61
Uttar Pradesh,Sarila,25.78,79.68
Uttar Pradesh,Sarurpur,29.03,77.23
Uttar Pradesh,Sasni,27.70,78.08
Uttar Pradesh,Satrikh,26.86,81.20
Uttar Pradesh,Saurikh,27.03,79.49
Uttar Pradesh,Sector,28.57,77.33
Uttar Pradesh,Seohara,29.21,78.59
Uttar Pradesh,Shahabad,27.64,79.94
Uttar Pradesh,Shahganj,26.05,82.68
Uttar Pradesh,Shahi,28.55,79.32
Uttar Pradesh,Shahjahanpur,28.00,79.83
Uttar Pradesh,Shahpur,29.35,77.55
Uttar Pradesh,Shamli,29.45,77.31
Uttar Pradesh,Shamsabad,27.02,78.12
Uttar Pradesh,Shankargarh,25.18,81.62
Uttar Pradesh,Shergarh,28.65,79.37
Uttar Pradesh,Sherkot,29.33,78.57
Uttar Pradesh,Shibnagar,28.50,79.98
Uttar Pradesh,Shikarpur,28.28,78.01
Uttar Pradesh,Shikohabad,27.11,78.59
Uttar Pradesh,Shishgarh,28.73,79.31
Uttar Pradesh,Shivrajpur,26.86,79.12
Uttar Pradesh,Shrawasti,27.51,82.00
Uttar Pradesh,Siddharthnagar,27.26,83.01
Uttar Pradesh,Siddhaur,26.77,81.42
Uttar Pradesh,Sidhauli,27.28,80.83
Uttar Pradesh,Sidhpura,27.63,78.87
Uttar Pradesh,Sikandarabad,28.45,77.70
Uttar Pradesh,Sikandarpur,26.04,84.05
Uttar Pradesh,Sikandra,26.37,79.63
Uttar Pradesh,Sikandra Rao,27.69,78.38
Uttar Pradesh,Sikandrabad,28.45,77.69
Uttar Pradesh,Sirathu,25.64,81.32
Uttar Pradesh,Sirsa,25.26,82.09
Uttar Pradesh,Sirsaganj,27.06,78.69
Uttar Pradesh,Sirsi,28.64,78.64
Uttar Pradesh,Sisauli,29.41,77.47
Uttar Pradesh,Siswa Bazar,27.15,83.76
Uttar Pradesh,Sitapur,27.50,80.92
Uttar Pradesh,Sonbhadra,24.40,83.05
Uttar Pradesh,Soron,27.89,78.75
Uttar Pradesh,Suar,29.03,79.06
Uttar Pradesh,Sultanpur,26.25,82.00
Uttar Pradesh,Surianwan,25.46,82.42
Uttar Pradesh,Tajpur,29.16,78.48
Uttar Pradesh,Talbahat,25.04,78.43
Uttar Pradesh,Talgram,27.05,79.65
Uttar Pradesh,Tanda,28.98,78.94
Uttar Pradesh,Terha,25.83,80.25
Uttar Pradesh,Thakurdwara,29.19,78.86
Uttar Pradesh,Thana Bhawan,29.59,77.42
Uttar Pradesh,Tigri,28.51,77.24
Uttar Pradesh,Tikaitnagar,26.95,81.57
Uttar Pradesh,Tikri,29.23,77.35
Uttar Pradesh,Tilhar,27.96,79.74
Uttar Pradesh,Tilsahri,26.33,80.42
Uttar Pradesh,Tindwari,25.62,80.53
Uttar Pradesh,Titron,29.67,77.32
Uttar Pradesh,Tori Fatehpur,25.45,79.13
Uttar Pradesh,Tori-Fatehpur,25.46,79.11
